Dataset,Fold,Method,Iteration,Best_Training_MMRE,Fitness_Evaluations
Kitchenham,1,GWO-ABE,96,0.2595771849155426,970
Kitchenham,1,GWO-ABE,97,0.2595842182636261,980
Kitchenham,1,GWO-ABE,98,0.2590194642543793,990
Kitchenham,1,GWO-ABE,99,0.25901302695274353,1000
Kitchenham,1,WOA-ABE,0,0.37507590651512146,10
Kitchenham,1,WOA-ABE,1,0.30860185623168945,20
Kitchenham,1,WOA-ABE,2,0.3006879985332489,30
Kitchenham,1,WOA-ABE,3,0.2782815396785736,40
Kitchenham,1,WOA-ABE,4,0.2758130729198456,50
Kitchenham,1,WOA-ABE,5,0.2737267017364502,60
Kitchenham,1,WOA-ABE,6,0.2737267017364502,70
Kitchenham,1,WOA-ABE,7,0.2702063322067261,80
Kitchenham,1,WOA-ABE,8,0.2687724530696869,90
Kitchenham,1,WOA-ABE,9,0.2613811194896698,100
Kitchenham,1,WOA-ABE,10,0.2613811194896698,110
Kitchenham,1,WOA-ABE,11,0.2613811194896698,120
Kitchenham,1,WOA-ABE,12,0.26136696338653564,130
Kitchenham,1,WOA-ABE,13,0.26136696338653564,140
Kitchenham,1,WOA-ABE,14,0.2601267993450165,150
Kitchenham,1,WOA-ABE,15,0.2601267993450165,160
Kitchenham,1,WOA-ABE,16,0.2595808506011963,170
Kitchenham,1,WOA-ABE,17,0.25957658886909485,180
Kitchenham,1,WOA-ABE,18,0.25957658886909485,190
Kitchenham,1,WOA-ABE,19,0.25957557559013367,200
Kitchenham,1,WOA-ABE,20,0.25957557559013367,210
Kitchenham,1,WOA-ABE,21,0.25957557559013367,220
Kitchenham,1,WOA-ABE,22,0.25957557559013367,230
Kitchenham,1,WOA-ABE,23,0.25957557559013367,240
Kitchenham,1,WOA-ABE,24,0.25957557559013367,250
Kitchenham,1,WOA-ABE,25,0.25957557559013367,260
Kitchenham,1,WOA-ABE,26,0.25957557559013367,270
Kitchenham,1,WOA-ABE,27,0.25957557559013367,280
Kitchenham,1,WOA-ABE,28,0.25957557559013367,290
Kitchenham,1,WOA-ABE,29,0.25957557559013367,300
Kitchenham,1,WOA-ABE,30,0.25957557559013367,310
Kitchenham,1,WOA-ABE,31,0.25957557559013367,320
Kitchenham,1,WOA-ABE,32,0.25957557559013367,330
Kitchenham,1,WOA-ABE,33,0.25957557559013367,340
Kitchenham,1,WOA-ABE,34,0.25957557559013367,350
Kitchenham,1,WOA-ABE,35,0.2595754563808441,360
Kitchenham,1,WOA-ABE,36,0.2595754563808441,370
Kitchenham,1,WOA-ABE,37,0.2595754563808441,380
Kitchenham,1,WOA-ABE,38,0.2595754563808441,390
Kitchenham,1,WOA-ABE,39,0.25957542657852173,400
Kitchenham,1,WOA-ABE,40,0.25957542657852173,410
Kitchenham,1,WOA-ABE,41,0.25957542657852173,420
Kitchenham,1,WOA-ABE,42,0.25957542657852173,430
Kitchenham,1,WOA-ABE,43,0.25957542657852173,440
Kitchenham,1,WOA-ABE,44,0.25957542657852173,450
Kitchenham,1,WOA-ABE,45,0.25957536697387695,460
Kitchenham,1,WOA-ABE,46,0.25957393646240234,470
Kitchenham,1,WOA-ABE,47,0.25957393646240234,480
Kitchenham,1,WOA-ABE,48,0.25957393646240234,490
Kitchenham,1,WOA-ABE,49,0.25957393646240234,500
Kitchenham,1,WOA-ABE,50,0.25957393646240234,510
Kitchenham,1,WOA-ABE,51,0.25957390666007996,520
Kitchenham,1,WOA-ABE,52,0.25943723320961,530
Kitchenham,1,WOA-ABE,53,0.25943723320961,540
Kitchenham,1,WOA-ABE,54,0.25943723320961,550
Kitchenham,1,WOA-ABE,55,0.25943538546562195,560
Kitchenham,1,WOA-ABE,56,0.2592203617095947,570
Kitchenham,1,WOA-ABE,57,0.2592203617095947,580
Kitchenham,1,WOA-ABE,58,0.2592203617095947,590
Kitchenham,1,WOA-ABE,59,0.25896593928337097,600
Kitchenham,1,WOA-ABE,60,0.2589370012283325,610
Kitchenham,1,WOA-ABE,61,0.2589370012283325,620
Kitchenham,1,WOA-ABE,62,0.2589370012283325,630
Kitchenham,1,WOA-ABE,63,0.2589370012283325,640
Kitchenham,1,WOA-ABE,64,0.2589215338230133,650
Kitchenham,1,WOA-ABE,65,0.2589215338230133,660
Kitchenham,1,WOA-ABE,66,0.2589215338230133,670
Kitchenham,1,WOA-ABE,67,0.2589215338230133,680
