Dataset,Fold,Feature,Pearson_r,Abs_Pearson_r,Selected
Maxwell,8,T12,0.13579418825882503,0.13579418825882503,False
Maxwell,8,T13,0.14116403165272662,0.14116403165272662,False
Maxwell,8,T14,-0.27800228440109676,0.27800228440109676,True
Maxwell,8,T15,0.2653621452559061,0.2653621452559061,True
Maxwell,8,Duration,0.6686380873113082,0.6686380873113082,True
Maxwell,8,Size,0.8617179610148751,0.8617179610148751,True
Maxwell,8,Time,-0.2107911887741696,0.2107911887741696,False
Maxwell,9,Syear,-0.23944279165624408,0.23944279165624408,False
Maxwell,9,App,-0.010198461650887352,0.010198461650887352,False
Maxwell,9,Har,-0.0960762332618346,0.0960762332618346,False
Maxwell,9,Dba,-0.008259836001539955,0.008259836001539955,False
Maxwell,9,Ifc,0.06075040250085437,0.06075040250085437,False
Maxwell,9,Source,-0.01721296172398471,0.01721296172398471,False
Maxwell,9,Telonuse,0.12832898989667677,0.12832898989667677,False
Maxwell,9,Nlan,0.2458836458955429,0.2458836458955429,False
Maxwell,9,T01,0.30154660177720727,0.30154660177720727,True
Maxwell,9,T02,-0.20058582113687054,0.20058582113687054,False
Maxwell,9,T03,0.1813705434050137,0.1813705434050137,False
Maxwell,9,T04,0.04264541746294659,0.04264541746294659,False
Maxwell,9,T05,0.03840363992459113,0.03840363992459113,False
Maxwell,9,T06,0.021957108889067947,0.021957108889067947,False
Maxwell,9,T07,0.41084777069366185,0.41084777069366185,True
Maxwell,9,T08,0.3054034344654453,0.3054034344654453,True
Maxwell,9,T09,0.16956834543662155,0.16956834543662155,False
Maxwell,9,T10,0.169607659735754,0.169607659735754,False
Maxwell,9,T11,0.3203909554199034,0.3203909554199034,True
Maxwell,9,T12,0.16301349394241055,0.16301349394241055,False
Maxwell,9,T13,0.1050045609987317,0.1050045609987317,False
Maxwell,9,T14,-0.4347025395692437,0.4347025395692437,True
Maxwell,9,T15,0.24497232149432163,0.24497232149432163,False
Maxwell,9,Duration,0.6700708967554326,0.6700708967554326,True
Maxwell,9,Size,0.8539915241282737,0.8539915241282737,True
Maxwell,9,Time,-0.23944279165624408,0.23944279165624408,False
Maxwell,10,Syear,-0.19142837408194893,0.19142837408194893,False
Maxwell,10,App,0.03529138963254755,0.03529138963254755,False
Maxwell,10,Har,-0.08860812289544605,0.08860812289544605,False
Maxwell,10,Dba,-0.016058783766267473,0.016058783766267473,False
Maxwell,10,Ifc,0.08615860836814365,0.08615860836814365,False
Maxwell,10,Source,0.0476651460574266,0.0476651460574266,False
Maxwell,10,Telonuse,0.04894369806837672,0.04894369806837672,False
Maxwell,10,Nlan,0.2999972553174783,0.2999972553174783,True
Maxwell,10,T01,0.21672344349122974,0.21672344349122974,False
Maxwell,10,T02,-0.08137737292505087,0.08137737292505087,False
Maxwell,10,T03,0.11508517564483216,0.11508517564483216,False
Maxwell,10,T04,0.03395095650353963,0.03395095650353963,False
Maxwell,10,T05,0.028919476989264413,0.028919476989264413,False
Maxwell,10,T06,0.050817311146692835,0.050817311146692835,False
Maxwell,10,T07,0.4183198318936291,0.4183198318936291,True
Maxwell,10,T08,0.23811558435326938,0.23811558435326938,False
Maxwell,10,T09,0.21311324132191933,0.21311324132191933,False
Maxwell,10,T10,0.24514160563037996,0.24514160563037996,False
Maxwell,10,T11,0.37007709334478417,0.37007709334478417,True
Maxwell,10,T12,0.14391996810608257,0.14391996810608257,False
Maxwell,10,T13,0.15524511594657892,0.15524511594657892,False
Maxwell,10,T14,-0.2833887054076972,0.2833887054076972,True
Maxwell,10,T15,0.23939638950399392,0.23939638950399392,False
Maxwell,10,Duration,0.6583239404844052,0.6583239404844052,True
Maxwell,10,Size,0.8407204577120597,0.8407204577120597,True
Maxwell,10,Time,-0.19142837408194893,0.19142837408194893,False
