Dataset,Fold,Method,Iteration,Best_Training_MMRE,Fitness_Evaluations
China,1,DE-ABE,64,1.1325857639312744,650
China,1,DE-ABE,65,1.1325857639312744,660
China,1,DE-ABE,66,1.1325857639312744,670
China,1,DE-ABE,67,1.1325857639312744,680
China,1,DE-ABE,68,1.1325857639312744,690
China,1,DE-ABE,69,1.1318368911743164,700
China,1,DE-ABE,70,1.1318368911743164,710
China,1,DE-ABE,71,1.1318368911743164,720
China,1,DE-ABE,72,1.1318368911743164,730
China,1,DE-ABE,73,1.1318368911743164,740
China,1,DE-ABE,74,1.1318368911743164,750
China,1,DE-ABE,75,1.1314979791641235,760
China,1,DE-ABE,76,1.1314979791641235,770
China,1,DE-ABE,77,1.1314979791641235,780
China,1,DE-ABE,78,1.1314979791641235,790
China,1,DE-ABE,79,1.1314979791641235,800
China,1,DE-ABE,80,1.1314979791641235,810
China,1,DE-ABE,81,1.1314979791641235,820
China,1,DE-ABE,82,1.1314979791641235,830
China,1,DE-ABE,83,1.1314979791641235,840
China,1,DE-ABE,84,1.1314979791641235,850
China,1,DE-ABE,85,1.1314979791641235,860
China,1,DE-ABE,86,1.1314979791641235,870
China,1,DE-ABE,87,1.1314979791641235,880
China,1,DE-ABE,88,1.1314979791641235,890
China,1,DE-ABE,89,1.1314979791641235,900
China,1,DE-ABE,90,1.1314979791641235,910
China,1,DE-ABE,91,1.1314979791641235,920
China,1,DE-ABE,92,1.1314979791641235,930
China,1,DE-ABE,93,1.1314979791641235,940
China,1,DE-ABE,94,1.1314979791641235,950
China,1,DE-ABE,95,1.1314979791641235,960
China,1,DE-ABE,96,1.1314979791641235,970
China,1,DE-ABE,97,1.1313302516937256,980
China,1,DE-ABE,98,1.1313302516937256,990
China,1,DE-ABE,99,1.1313302516937256,1000
China,1,GWO-ABE,0,1.2252675294876099,10
China,1,GWO-ABE,1,1.2664481401443481,20
China,1,GWO-ABE,2,1.2097573280334473,30
China,1,GWO-ABE,3,1.2204326391220093,40
China,1,GWO-ABE,4,1.2144240140914917,50
China,1,GWO-ABE,5,1.204899787902832,60
China,1,GWO-ABE,6,1.2335232496261597,70
China,1,GWO-ABE,7,1.1953468322753906,80
China,1,GWO-ABE,8,1.2231038808822632,90
China,1,GWO-ABE,9,1.2062960863113403,100
China,1,GWO-ABE,10,1.2145159244537354,110
China,1,GWO-ABE,11,1.1977442502975464,120
China,1,GWO-ABE,12,1.2054646015167236,130
China,1,GWO-ABE,13,1.1844810247421265,140
China,1,GWO-ABE,14,1.184140920639038,150
China,1,GWO-ABE,15,1.1654078960418701,160
China,1,GWO-ABE,16,1.16139817237854,170
China,1,GWO-ABE,17,1.207607626914978,180
China,1,GWO-ABE,18,1.1991602182388306,190
China,1,GWO-ABE,19,1.1777613162994385,200
