Dataset,Fold,Method,Iteration,Best_Training_MMRE,Fitness_Evaluations
COCOMO81,1,GWO-ABE,32,1.4962056875228882,330
COCOMO81,1,GWO-ABE,33,1.4947900772094727,340
COCOMO81,1,GWO-ABE,34,1.494404673576355,350
COCOMO81,1,GWO-ABE,35,1.493514895439148,360
COCOMO81,1,GWO-ABE,36,1.4942768812179565,370
COCOMO81,1,GWO-ABE,37,1.4966695308685303,380
COCOMO81,1,GWO-ABE,38,1.4914473295211792,390
COCOMO81,1,GWO-ABE,39,1.4929949045181274,400
COCOMO81,1,GWO-ABE,40,1.4927510023117065,410
COCOMO81,1,GWO-ABE,41,1.4860461950302124,420
COCOMO81,1,GWO-ABE,42,1.4893183708190918,430
COCOMO81,1,GWO-ABE,43,1.4887875318527222,440
COCOMO81,1,GWO-ABE,44,1.479774832725525,450
COCOMO81,1,GWO-ABE,45,1.505488395690918,460
COCOMO81,1,GWO-ABE,46,1.483585000038147,470
COCOMO81,1,GWO-ABE,47,1.4869887828826904,480
COCOMO81,1,GWO-ABE,48,1.4789303541183472,490
COCOMO81,1,GWO-ABE,49,1.476254940032959,500
COCOMO81,1,GWO-ABE,50,1.476683497428894,510
COCOMO81,1,GWO-ABE,51,1.4748520851135254,520
COCOMO81,1,GWO-ABE,52,1.4748096466064453,530
COCOMO81,1,GWO-ABE,53,1.4714170694351196,540
COCOMO81,1,GWO-ABE,54,1.4749850034713745,550
COCOMO81,1,GWO-ABE,55,1.4711076021194458,560
COCOMO81,1,GWO-ABE,56,1.4719527959823608,570
COCOMO81,1,GWO-ABE,57,1.4731823205947876,580
COCOMO81,1,GWO-ABE,58,1.4750474691390991,590
COCOMO81,1,GWO-ABE,59,1.4743590354919434,600
COCOMO81,1,GWO-ABE,60,1.472324013710022,610
COCOMO81,1,GWO-ABE,61,1.4733691215515137,620
COCOMO81,1,GWO-ABE,62,1.4675475358963013,630
COCOMO81,1,GWO-ABE,63,1.4664382934570312,640
COCOMO81,1,GWO-ABE,64,1.4677188396453857,650
COCOMO81,1,GWO-ABE,65,1.4637424945831299,660
COCOMO81,1,GWO-ABE,66,1.4637737274169922,670
COCOMO81,1,GWO-ABE,67,1.4675815105438232,680
COCOMO81,1,GWO-ABE,68,1.4666475057601929,690
COCOMO81,1,GWO-ABE,69,1.467145323753357,700
COCOMO81,1,GWO-ABE,70,1.4674286842346191,710
COCOMO81,1,GWO-ABE,71,1.4669663906097412,720
COCOMO81,1,GWO-ABE,72,1.4651457071304321,730
COCOMO81,1,GWO-ABE,73,1.4660897254943848,740
COCOMO81,1,GWO-ABE,74,1.4655017852783203,750
COCOMO81,1,GWO-ABE,75,1.464688777923584,760
COCOMO81,1,GWO-ABE,76,1.4651713371276855,770
COCOMO81,1,GWO-ABE,77,1.465596318244934,780
COCOMO81,1,GWO-ABE,78,1.4640167951583862,790
COCOMO81,1,GWO-ABE,79,1.4645978212356567,800
COCOMO81,1,GWO-ABE,80,1.4661693572998047,810
COCOMO81,1,GWO-ABE,81,1.4644625186920166,820
COCOMO81,1,GWO-ABE,82,1.4644560813903809,830
COCOMO81,1,GWO-ABE,83,1.4648429155349731,840
COCOMO81,1,GWO-ABE,84,1.4642040729522705,850
COCOMO81,1,GWO-ABE,85,1.4642711877822876,860
COCOMO81,1,GWO-ABE,86,1.463762640953064,870
COCOMO81,1,GWO-ABE,87,1.4633276462554932,880
COCOMO81,1,GWO-ABE,88,1.4632694721221924,890
COCOMO81,1,GWO-ABE,89,1.4625808000564575,900
COCOMO81,1,GWO-ABE,90,1.4621431827545166,910
COCOMO81,1,GWO-ABE,91,1.4617542028427124,920
COCOMO81,1,GWO-ABE,92,1.4615159034729004,930
COCOMO81,1,GWO-ABE,93,1.4615422487258911,940
COCOMO81,1,GWO-ABE,94,1.4613600969314575,950
COCOMO81,1,GWO-ABE,95,1.4612151384353638,960
COCOMO81,1,GWO-ABE,96,1.4610377550125122,970
COCOMO81,1,GWO-ABE,97,1.4609168767929077,980
COCOMO81,1,GWO-ABE,98,1.4607526063919067,990
COCOMO81,1,GWO-ABE,99,1.4607049226760864,1000
COCOMO81,1,WOA-ABE,0,1.9535677433013916,10
COCOMO81,1,WOA-ABE,1,1.7454466819763184,20
COCOMO81,1,WOA-ABE,2,1.634858250617981,30
COCOMO81,1,WOA-ABE,3,1.5572547912597656,40
COCOMO81,1,WOA-ABE,4,1.5572547912597656,50
COCOMO81,1,WOA-ABE,5,1.5561504364013672,60
COCOMO81,1,WOA-ABE,6,1.5561504364013672,70
COCOMO81,1,WOA-ABE,7,1.5501521825790405,80
COCOMO81,1,WOA-ABE,8,1.5441001653671265,90
COCOMO81,1,WOA-ABE,9,1.5284773111343384,100
COCOMO81,1,WOA-ABE,10,1.5284773111343384,110
COCOMO81,1,WOA-ABE,11,1.5284773111343384,120
COCOMO81,1,WOA-ABE,12,1.5226627588272095,130
COCOMO81,1,WOA-ABE,13,1.5047519207000732,140
COCOMO81,1,WOA-ABE,14,1.5047519207000732,150
COCOMO81,1,WOA-ABE,15,1.5047519207000732,160
COCOMO81,1,WOA-ABE,16,1.5037403106689453,170
COCOMO81,1,WOA-ABE,17,1.5037403106689453,180
COCOMO81,1,WOA-ABE,18,1.5037403106689453,190
COCOMO81,1,WOA-ABE,19,1.4867080450057983,200
COCOMO81,1,WOA-ABE,20,1.4867080450057983,210
COCOMO81,1,WOA-ABE,21,1.4761439561843872,220
COCOMO81,1,WOA-ABE,22,1.4678623676300049,230
COCOMO81,1,WOA-ABE,23,1.466355323791504,240
COCOMO81,1,WOA-ABE,24,1.466355323791504,250
COCOMO81,1,WOA-ABE,25,1.465206503868103,260
COCOMO81,1,WOA-ABE,26,1.4587669372558594,270
COCOMO81,1,WOA-ABE,27,1.448801040649414,280
COCOMO81,1,WOA-ABE,28,1.4378926753997803,290
COCOMO81,1,WOA-ABE,29,1.4365782737731934,300
COCOMO81,1,WOA-ABE,30,1.4365782737731934,310
COCOMO81,1,WOA-ABE,31,1.4365781545639038,320
COCOMO81,1,WOA-ABE,32,1.4365781545639038,330
COCOMO81,1,WOA-ABE,33,1.4365427494049072,340
COCOMO81,1,WOA-ABE,34,1.4365427494049072,350
COCOMO81,1,WOA-ABE,35,1.4365421533584595,360
COCOMO81,1,WOA-ABE,36,1.4365421533584595,370
COCOMO81,1,WOA-ABE,37,1.4365421533584595,380
COCOMO81,1,WOA-ABE,38,1.4359275102615356,390
COCOMO81,1,WOA-ABE,39,1.4359275102615356,400
COCOMO81,1,WOA-ABE,40,1.4357634782791138,410
COCOMO81,1,WOA-ABE,41,1.4357634782791138,420
COCOMO81,1,WOA-ABE,42,1.4357634782791138,430
COCOMO81,1,WOA-ABE,43,1.4357634782791138,440
COCOMO81,1,WOA-ABE,44,1.4357589483261108,450
COCOMO81,1,WOA-ABE,45,1.4357585906982422,460
COCOMO81,1,WOA-ABE,46,1.4357585906982422,470
COCOMO81,1,WOA-ABE,47,1.4357585906982422,480
COCOMO81,1,WOA-ABE,48,1.4357585906982422,490
COCOMO81,1,WOA-ABE,49,1.4357585906982422,500
COCOMO81,1,WOA-ABE,50,1.4357585906982422,510
COCOMO81,1,WOA-ABE,51,1.4357585906982422,520
COCOMO81,1,WOA-ABE,52,1.4356756210327148,530
COCOMO81,1,WOA-ABE,53,1.4356756210327148,540
COCOMO81,1,WOA-ABE,54,1.4356756210327148,550
COCOMO81,1,WOA-ABE,55,1.4356756210327148,560
COCOMO81,1,WOA-ABE,56,1.4356756210327148,570
COCOMO81,1,WOA-ABE,57,1.4356756210327148,580
COCOMO81,1,WOA-ABE,58,1.4356756210327148,590
COCOMO81,1,WOA-ABE,59,1.435673475265503,600
COCOMO81,1,WOA-ABE,60,1.435673475265503,610
COCOMO81,1,WOA-ABE,61,1.435673475265503,620
COCOMO81,1,WOA-ABE,62,1.435673475265503,630
COCOMO81,1,WOA-ABE,63,1.435673475265503,640
COCOMO81,1,WOA-ABE,64,1.435673475265503,650
COCOMO81,1,WOA-ABE,65,1.435673475265503,660
COCOMO81,1,WOA-ABE,66,1.435632586479187,670
COCOMO81,1,WOA-ABE,67,1.435632586479187,680
COCOMO81,1,WOA-ABE,68,1.435632586479187,690
COCOMO81,1,WOA-ABE,69,1.435632586479187,700
